x,y
8.573382239119438,0.7457845515489815
8.61092481177419,0.8809696898537416
8.64846738442894,1.5526761658812207
8.686009957083693,0.9849252739296624
8.723552529738445,0.7243042676638386
8.761095102393195,0.9726483877495228
8.798637675047948,0.8513521725364485
8.8361802477027,0.7638483666282423
8.87372282035745,1.3221009868567797
8.911265393012203,1.6304976765953971
8.948807965666955,1.5288135546960635
8.986350538321705,1.4215510912179965
9.023893110976458,1.5125163809746924
9.06143568363121,1.4781021505479546
9.09897825628596,0.8862561134253208
9.136520828940712,0.8327877611596238
9.174063401595465,1.3881856551926748
9.211605974250215,1.332871003306142
9.249148546904967,0.837168416087633
9.28669111955972,1.0454327084119028
9.32423369221447,0.945182519861012
9.361776264869222,1.3422129678722603
9.399318837523976,1.5479904710703574
9.436861410178723,1.032788975744119
9.474403982833476,1.07060334512828
9.51194655548823,0.7754320703174761
9.54948912814298,0.9952266053539156
9.587031700797732,1.550891095238913
9.624574273452485,1.139603165783186
9.662116846107237,0.6534537536191615
9.699659418761987,1.380263704513686
9.73720199141674,1.154136298481255
9.77474456407149,1.4273603729712765
9.812287136726242,0.8251938581459763
9.849829709380996,0.845649142238188
9.887372282035743,1.0073414833512937
9.924914854690496,1.2535167343306874
9.96245742734525,0.9508322126545574
10.0,1.4075868606784108
